,ID,PF
7502,Q6TDP4,PF00651
7503,Q6U7Q0,PF00096
7504,Q6UB28,PF00557
7505,Q6UN15,PF05182
7506,Q6UUV7,PF12884
7507,Q6UUV7,PF12885
7508,Q6UUV7,PF12886
7509,Q6UUV9,PF12884
7510,Q6UUV9,PF12885
7511,Q6UUV9,PF12886
7512,Q6UVJ0,PF18594
7513,Q6UVJ0,PF16531
7514,Q6UVY6,PF03712
7515,Q6UVY6,PF03351
7516,Q6UVY6,PF01082
7517,Q6UW02,PF00067
7518,Q6UW32,PF14653
7519,Q6UW68,PF13664
7520,Q6UW78,PF15141
7521,Q6UWB1,PF00041
7522,Q6UWF3,PF15050
7523,Q6UWF7,PF06312
7524,Q6UWH4,PF15051
7525,Q6UWI2,PF17061
7526,Q6UWK7,PF15854
7527,Q6UWP7,PF16076
7528,Q6UWP7,PF01553
7529,Q6UWR7,PF01663
7530,Q6UWS5,PF15786
7531,Q6UWT4,PF15144
7532,Q6UWV6,PF01663
7533,Q6UWW8,PF00135
7534,Q6UWY0,PF00884
7535,Q6UWY2,PF00089
7536,Q6UX04,PF00160
7537,Q6UX06,PF02191
7538,Q6UX07,PF00106
7539,Q6UX15,PF00059
7540,Q6UX40,PF14995
7541,Q6UX65,PF10277
7542,Q6UX71,PF01437
7543,Q6UX73,PF15882
7544,Q6UXB3,PF00087
7545,Q6UXB8,PF00188
7546,Q6UXF7,PF00059
7547,Q6UXF7,PF00188
7548,Q6UXG3,PF07686
7549,Q6UXH8,PF07645
7550,Q6UXH8,PF01391
7551,Q6UXI9,PF12947
7552,Q6UXI9,PF07645
7553,Q6UXI9,PF00629
7554,Q6UXN2,PF07686
7555,Q6UXN8,PF00059
7556,Q6UXN9,PF00400
7557,Q6UXS9,PF00619
7558,Q6UXS9,PF00656
7559,Q6UXV4,PF09769
7560,Q6UXY1,PF14604
7561,Q6UXY1,PF08397
7562,Q6UXZ3,PF07686
7563,Q6UY11,PF00008
7564,Q6UY11,PF12661
7565,Q6V0L0,PF00067
7566,Q6VVB1,PF14634
7567,Q6VVX0,PF00067
7568,Q6W0C5,PF15549
7569,Q6W5P4,PF00001
7570,Q6WBX8,PF04139
7571,Q6WN34,PF19548
7572,Q6WN34,PF00093
7573,Q6X784,PF07354
7574,Q6XPS3,PF10409
7575,Q6XQN6,PF17956
7576,Q6XQN6,PF17767
7577,Q6XZB0,PF00151
7578,Q6Y1H2,PF04387
7579,Q6Y288,PF02434
7580,Q6YFQ2,PF02297
7581,Q6YN16,PF02036
7582,Q6YN16,PF00106
7583,Q6ZMB0,PF01762
7584,Q6ZMC9,PF07686
7585,Q6ZMG9,PF03798
7586,Q6ZMG9,PF00046
7587,Q6ZMH5,PF02535
7588,Q6ZMJ4,PF15036
7589,Q6ZMM2,PF01759
7590,Q6ZMM2,PF00090
7591,Q6ZMM2,PF05986
7592,Q6ZMM2,PF19236
7593,Q6ZMR3,PF00056
7594,Q6ZMR3,PF02866
7595,Q6ZN66,PF02263
7596,Q6ZN66,PF02841
7597,Q6ZN84,PF18289
7598,Q6ZN84,PF14908
7599,Q6ZNB7,PF04116
7600,Q6ZNC8,PF03062
7601,Q6ZNE5,PF10186
7602,Q6ZP29,PF04193
7603,Q6ZPD8,PF03982
7604,Q6ZQV5,PF01352
7605,Q6ZQW0,PF01231
7606,Q6ZQY3,PF00282
7607,Q6ZRF8,PF00643
7608,Q6ZRF8,PF00097
7609,Q6ZRI8,PF00620
7610,Q6ZRY4,PF00076
7611,Q6ZS10,PF00059
7612,Q6ZSM3,PF07690
7613,Q6ZUV0,PF03061
7614,Q6ZVK8,PF00293
7615,Q6ZVM7,PF03127
7616,Q6ZVM7,PF00790
7617,Q6ZVN8,PF06535
7618,Q6ZVN8,PF06534
7619,Q6ZVX7,PF04300
7620,Q6ZWJ1,PF00397
7621,Q6ZWJ1,PF00595
7622,Q6ZWK4,PF15763
7623,Q6ZWL3,PF00067
7624,Q6ZWT7,PF03062
7625,Q6ZYL4,PF06331
7626,Q70CQ3,PF00443
7627,Q70HW3,PF00153
7628,Q70IA6,PF03637
7629,Q70SY1,PF00170
7630,Q70Z44,PF02931
7631,Q70Z44,PF02932
7632,Q719H9,PF02214
7633,Q71DI3,PF00125
7634,Q71F23,PF13097
7635,Q71RH2,PF03798
7636,Q71RS6,PF01699
7637,Q71U36,PF00091
7638,Q71U36,PF03953
7639,Q71UI9,PF16211
7640,Q71UI9,PF00125
7641,Q71UM5,PF01667
7642,Q75N03,PF18408
7643,Q76EJ3,PF03151
7644,Q76KD6,PF15058
7645,Q76KD6,PF15059
7646,Q7KYR7,PF13765
7647,Q7KYR7,PF00622
7648,Q7KYR7,PF07686
7649,Q7KZN9,PF02628
7650,Q7L099,PF02759
7651,Q7L0Q8,PF00071
7652,Q7L0Y3,PF01746
7653,Q7L190,PF14049
7654,Q7L190,PF14047
7655,Q7L1I2,PF07690
7656,Q7L1I2,PF00083
7657,Q7L1I2,PF13599
7658,Q7L1Q6,PF02020
7659,Q7L1S5,PF03567
7660,Q7L1T6,PF00175
7661,Q7L1T6,PF00970
7662,Q7L1T6,PF04969
7663,Q7L1T6,PF00173
7664,Q7L1V2,PF19037
7665,Q7L1V2,PF19036
7666,Q7L1V2,PF19038
7667,Q7L211,PF12146
7668,Q7L266,PF01112
7669,Q7L2H7,PF01399
7670,Q7L2H7,PF18005
7671,Q7L2Z9,PF13094
7672,Q7L3B6,PF08565
7673,Q7L3S4,PF00096
7674,Q7L3V2,PF16297
7675,Q7L4E1,PF10265
7676,Q7L513,PF13895
7677,Q7L523,PF04670
7678,Q7L592,PF02636
7679,Q7L5A3,PF13889
7680,Q7L5A3,PF13915
7681,Q7L5A8,PF04116
7682,Q7L5A8,PF00173
7683,Q7L5D6,PF04190
7684,Q7L5L3,PF03009
7685,Q7L5N1,PF01398
7686,Q7L5N1,PF13012
7687,Q7L5N7,PF00036
7688,Q7L5N7,PF13202
7689,Q7L5N7,PF01553
7690,Q7L5Y9,PF10607
7691,Q7L7L0,PF16211
7692,Q7L7L0,PF00125
7693,Q7L804,PF09457
7694,Q7L804,PF00168
7695,Q7L8A9,PF14822
7696,Q7L8C5,PF00168
7697,Q7L8W6,PF01902
7698,Q7L9L4,PF03637
7699,Q7LBR1,PF03357
7700,Q7LC44,PF18162
7701,Q7LC44,PF19284
7702,Q7LDG7,PF13202
7703,Q7LDG7,PF00617
7704,Q7LDG7,PF00618
7705,Q7LDG7,PF00130
7706,Q7LFL8,PF02008
7707,Q7LFX5,PF13469
7708,Q7LG56,PF00268
7709,Q7LGA3,PF03567
7710,Q7LGC8,PF00685
7711,Q7RTN6,PF00069
7712,Q7RTP0,PF05653
7713,Q7RTR8,PF05296
7714,Q7RTS7,PF00038
7715,Q7RTS7,PF16208
7716,Q7RTS9,PF09742
7717,Q7RTT9,PF01733
7718,Q7RTU4,PF00010
7719,Q7RTU7,PF00010
7720,Q7RTV0,PF03660
7721,Q7RTV2,PF02798
7722,Q7RTV2,PF14497
7723,Q7RTV3,PF13912
7724,Q7RTV3,PF00096
7725,Q7RTY0,PF07690
7726,Q7Z2E3,PF11969
7727,Q7Z2E3,PF17913
7728,Q7Z2E3,PF16278
7729,Q7Z2H8,PF01490
7730,Q7Z2W9,PF00829
7731,Q7Z2X4,PF14719
7732,Q7Z304,PF00629
7733,Q7Z3B1,PF07679
7734,Q7Z3B1,PF13927
7735,Q7Z3B4,PF13874
7736,Q7Z3B4,PF18437
7737,Q7Z3E1,PF00644
7738,Q7Z3I7,PF00096
7739,Q7Z3Q1,PF07690
7740,Q7Z3T1,PF13853
7741,Q7Z3V5,PF01352
7742,Q7Z3V5,PF00096
7743,Q7Z3Y7,PF00038
7744,Q7Z3Y8,PF00038
7745,Q7Z3Y9,PF00038
7746,Q7Z3Z0,PF00038
7747,Q7Z412,PF07163
7748,Q7Z417,PF15293
7749,Q7Z418,PF07885
7750,Q7Z419,PF01485
7751,Q7Z434,PF16739
7752,Q7Z449,PF00067
7753,Q7Z465,PF13716
7754,Q7Z465,PF12496
7755,Q7Z4H3,PF13023
7756,Q7Z4H4,PF00214
7757,Q7Z4I7,PF00412
7758,Q7Z4L0,PF02285
7759,Q7Z4R8,PF17065
7760,Q7Z4W1,PF13561
7761,Q7Z4Y8,PF04718
7762,Q7Z569,PF13639
7763,Q7Z569,PF07576
7764,Q7Z569,PF02148
7765,Q7Z5A9,PF12020
7766,Q7Z5G4,PF10256
7767,Q7Z5H3,PF00620
7768,Q7Z5H3,PF00169
7769,Q7Z5L0,PF03762
7770,Q7Z5L7,PF13855
7771,Q7Z5L7,PF13306
7772,Q7Z5L9,PF11261
7773,Q7Z5P4,PF00106
7774,Q7Z5Q1,PF16367
7775,Q7Z5Q1,PF16366
7776,Q7Z5R6,PF00169
7777,Q7Z5R6,PF00788
7778,Q7Z5W3,PF06859
7779,Q7Z601,PF00001
7780,Q7Z624,PF10294
7781,Q7Z628,PF00621
7782,Q7Z628,PF00169
7783,Q7Z698,PF05210
7784,Q7Z698,PF00568
7785,Q7Z699,PF05210
7786,Q7Z699,PF00568
7787,Q7Z6A9,PF00047
7788,Q7Z6J4,PF00621
7789,Q7Z6J4,PF00169
7790,Q7Z6J4,PF01363
7791,Q7Z6J9,PF12928
7792,Q7Z6K1,PF05485
7793,Q7Z6M1,PF01344
7794,Q7Z6M1,PF07646
7795,Q7Z6M1,PF13415
7796,Q7Z6M4,PF02536
7797,Q7Z6V5,PF00383
7798,Q7Z6W1,PF15844
7799,Q7Z6Z6,PF01734
7800,Q7Z794,PF00038
7801,Q7Z794,PF16208
7802,Q7Z7A4,PF00787
7803,Q7Z7A4,PF02205
7804,Q7Z7B1,PF06423
7805,Q7Z7C8,PF10406
7806,Q7Z7C8,PF07524
7807,Q7Z7F7,PF09776
7808,Q7Z7H5,PF01105
7809,Q7Z7H8,PF00466
7810,Q7Z7J5,PF14049
7811,Q7Z7J5,PF14047
7812,Q7Z7K6,PF04828
7813,Q7Z7M8,PF01762
7814,Q86SE8,PF03066
7815,Q86SE9,PF16207
7816,Q86SE9,PF13923
7817,Q86SF2,PF00652
7818,Q86SF2,PF00535
7819,Q86SG2,PF12796
7820,Q86SG6,PF00415
7821,Q86SG6,PF00069
7822,Q86SK9,PF00487
7823,Q86SQ3,PF00002
7824,Q86SQ3,PF01825
7825,Q86SQ3,PF07645
7826,Q86SQ9,PF01255
7827,Q86SR1,PF00652
7828,Q86SR1,PF00535
7829,Q86SX6,PF00462
7830,Q86SZ2,PF04051
7831,Q86T03,PF09788
7832,Q86T24,PF00651
7833,Q86T26,PF01390
7834,Q86T26,PF00089
7835,Q86TG1,PF10277
7836,Q86TJ2,PF00249
7837,Q86TJ5,PF01352
7838,Q86TJ5,PF00096
7839,Q86TL2,PF12400
7840,Q86TM6,PF13639
7841,Q86TP1,PF01368
7842,Q86TP1,PF02833
7843,Q86TS9,PF18699
7844,Q86TU7,PF09273
7845,Q86TU7,PF00856
7846,Q86TX2,PF08840
7847,Q86TX2,PF04775
7848,Q86U06,PF00076
7849,Q86U06,PF15519
7850,Q86U10,PF12796
7851,Q86U10,PF00710
7852,Q86U10,PF17763
7853,Q86U42,PF00076
7854,Q86U44,PF05063
7855,Q86U70,PF17916
7856,Q86U70,PF01803
7857,Q86UA6,PF14768
7858,Q86UA6,PF14766
7859,Q86UA6,PF14767
7860,Q86UD0,PF11414
7861,Q86UD1,PF14941
7862,Q86UD3,PF12906
7863,Q86UD5,PF00999
7864,Q86UE4,PF15686
7865,Q86UE6,PF13855
7866,Q86UF1,PF00335
7867,Q86UL3,PF01553
7868,Q86UN2,PF13855
7869,Q86UN3,PF13855
7870,Q86UQ0,PF13894
7871,Q86UQ0,PF01352
7872,Q86UQ0,PF00096
7873,Q86UR1,PF00564
7874,Q86UR1,PF00018
7875,Q86UT5,PF17820
7876,Q86UT5,PF00595
7877,Q86UW1,PF03619
7878,Q86UW2,PF15048
7879,Q86UW9,PF02825
7880,Q86UW9,PF18102
7881,Q86UW9,PF00097
7882,Q86UX7,PF00373
7883,Q86UX7,PF00169
7884,Q86UX7,PF18124
7885,Q86UY8,PF05761
7886,Q86V21,PF16177
7887,Q86V21,PF00501
7888,Q86V24,PF03006
7889,Q86V25,PF14822
7890,Q86V35,PF13499
7891,Q86V40,PF01963
7892,Q86V81,PF00076
7893,Q86V81,PF13865
7894,Q86V85,PF10192
7895,Q86V88,PF12689
7896,Q86VD7,PF00153
7897,Q86VD9,PF03901
7898,Q86VE9,PF03348
7899,Q86VF5,PF03982
7900,Q86VL8,PF01554
7901,Q86VN1,PF04157
7902,Q86VN1,PF11605
7903,Q86VQ0,PF15619
7904,Q86VQ3,PF00085
7905,Q86VW1,PF00083
7906,Q86VW2,PF00621
7907,Q86VX2,PF07258
7908,Q86VZ4,PF07502
7909,Q86VZ4,PF00057
7910,Q86VZ5,PF14360
7911,Q86W26,PF17779
7912,Q86W26,PF05729
7913,Q86W26,PF02758
7914,Q86W33,PF10160
7915,Q86W42,PF00400
7916,Q86W47,PF03185
7917,Q86W54,PF15175
7918,Q86WA6,PF00561
7919,Q86WA9,PF00916
7920,Q86WA9,PF01740
7921,Q86WB0,PF08600
7922,Q86WB0,PF07967
7923,Q86WB7,PF05978
7924,Q86WC4,PF09777
7925,Q86WG3,PF13716
7926,Q86WG3,PF12496
7927,Q86WH2,PF16517
7928,Q86WH2,PF00788
7929,Q86WP2,PF15337
7930,Q86WR0,PF05670
7931,Q86WT6,PF15227
7932,Q86WT6,PF00622
7933,Q86WT6,PF13765
7934,Q86WV1,PF00018
7935,Q86WV1,PF00169
7936,Q86WV5,PF15490
7937,Q86WV6,PF15009
7938,Q86WW8,PF10203
7939,Q86WX3,PF15684
7940,Q86X24,PF02301
7941,Q86X29,PF05624
7942,Q86X55,PF11531
7943,Q86X55,PF06325
7944,Q86X60,PF14976
7945,Q86X67,PF09296
7946,Q86X67,PF09297
7947,Q86X67,PF00293
7948,Q86X76,PF00795
7949,Q86X95,PF10197
7950,Q86XD5,PF15010
7951,Q86XE5,PF00701
7952,Q86XF0,PF00186
7953,Q86XJ1,PF00307
7954,Q86XJ1,PF02187
7955,Q86XK3,PF10376
7956,Q86XN8,PF00013
7957,Q86XN8,PF13920
7958,Q86XR7,PF13676
7959,Q86XR8,PF06657
7960,Q86XR8,PF14073
7961,Q86XS8,PF13639
7962,Q86XS8,PF02225
7963,Q86XT2,PF07200
7964,Q86XT9,PF14940
7965,Q86Y01,PF02825
7966,Q86Y01,PF18102
7967,Q86Y01,PF00097
7968,Q86Y07,PF00069
7969,Q86Y22,PF01391
7970,Q86Y25,PF01352
7971,Q86Y25,PF00096
7972,Q86Y34,PF00002
7973,Q86Y34,PF01825
7974,Q86Y46,PF00038
7975,Q86Y46,PF16208
7976,Q86Y82,PF14523
7977,Q86Y82,PF05739
7978,Q86Y97,PF00856
7979,Q86YB8,PF04137
7980,Q86YD1,PF11232
7981,Q86YD5,PF00057
7982,Q86YH6,PF00348
7983,Q86YI8,PF00628
7984,Q86YJ5,PF12906
7985,Q86YJ7,PF12796
7986,Q86YJ7,PF11904
7987,Q86YL5,PF15683
7988,Q86YL7,PF05808
7989,Q86YN1,PF01569
7990,Q86YP4,PF00320
7991,Q86YP4,PF16563
7992,Q86YQ8,PF00168
7993,Q86YQ8,PF07002
7994,Q86YS3,PF09457
7995,Q86YS6,PF00071
7996,Q86YT5,PF00939
7997,Q86YT9,PF07686
7998,Q86YV6,PF00069
7999,Q86YW0,PF00168
8000,Q86YW0,PF00387
8001,Q86YW0,PF00388
8002,Q86YW0,PF09279
8003,Q8IU54,PF15177
8004,Q8IU57,PF01108
8005,Q8IU60,PF05026
8006,Q8IU60,PF00293
8007,Q8IU81,PF11261
8008,Q8IU81,PF00097
8009,Q8IU85,PF00069
8010,Q8IU89,PF03798
8011,Q8IU89,PF00046
8012,Q8IU99,PF14798
8013,Q8IUC4,PF03097
8014,Q8IUC4,PF02185
8015,Q8IUC8,PF00652
8016,Q8IUC8,PF00535
8017,Q8IUD6,PF15227
8018,Q8IUD6,PF00622
8019,Q8IUE6,PF16211
8020,Q8IUE6,PF00125
8021,Q8IUF8,PF08007
8022,Q8IUH3,PF00076
8023,Q8IUH4,PF01529
8024,Q8IUH4,PF12796
8025,Q8IUH4,PF13637
8026,Q8IUH5,PF01529
8027,Q8IUH5,PF12796
8028,Q8IUH8,PF04258
8029,Q8IUK5,PF01437
8030,Q8IUN9,PF00059
8031,Q8IUN9,PF03954
8032,Q8IUQ0,PF00650
8033,Q8IUQ0,PF03765
8034,Q8IUQ4,PF03145
8035,Q8IUR0,PF04051
8036,Q8IUW5,PF12606
8037,Q8IUX1,PF07114
8038,Q8IUX4,PF08210
8039,Q8IUX4,PF18782
8040,Q8IUX8,PF07645
8041,Q8IUX8,PF00629
8042,Q8IUZ5,PF00202
8043,Q8IV04,PF00566
8044,Q8IV08,PF13918
8045,Q8IV08,PF00614
8046,Q8IV16,PF00021
8047,Q8IV45,PF17217
8048,Q8IV45,PF00791
8049,Q8IV45,PF00531
8050,Q8IV48,PF00929
8051,Q8IV48,PF02037
8052,Q8IV61,PF00617
8053,Q8IV61,PF00130
8054,Q8IV63,PF13240
8055,Q8IV63,PF00069
8056,Q8IV77,PF00027
8057,Q8IV77,PF16526
8058,Q8IV77,PF00520
8059,Q8IVB4,PF00999
8060,Q8IVG9,PF15040
8061,Q8IVH4,PF03308
8062,Q8IVI9,PF00611
8063,Q8IVI9,PF14604
8064,Q8IVJ1,PF01769
8065,Q8IVM0,PF15295
8066,Q8IVM8,PF07690
8067,Q8IVP5,PF04930
8068,Q8IVQ6,PF01529
8069,Q8IVS2,PF00698
8070,Q8IVS8,PF05161
8071,Q8IVS8,PF13660
8072,Q8IVT2,PF15304
8073,Q8IVW6,PF01388
8074,Q8IW03,PF03145
8075,Q8IW19,PF17913
8076,Q8IW19,PF10283
8077,Q8IW41,PF00069
8078,Q8IW45,PF01256
8079,Q8IWB1,PF03281
8080,Q8IWB7,PF00400
8081,Q8IWB7,PF01363
8082,Q8IWE4,PF03556
8083,Q8IWF2,PF13738
8084,Q8IWF6,PF09794
8085,Q8IWF6,PF08616
8086,Q8IWL1,PF00059
8087,Q8IWL2,PF00059
8088,Q8IWL3,PF07743
8089,Q8IWL3,PF18256
8090,Q8IWS0,PF13771
8091,Q8IWT0,PF01951
8092,Q8IWT1,PF07686
8093,Q8IWU4,PF01545
8094,Q8IWU9,PF00351
8095,Q8IWV1,PF15681
8096,Q8IWW8,PF00465
8097,Q8IWX5,PF01569
8098,Q8IWZ8,PF01805
8099,Q8IWZ8,PF01585
8100,Q8IX04,PF00056
8101,Q8IX04,PF02866
8102,Q8IX04,PF05743
8103,Q8IX05,PF00059
8104,Q8IX15,PF11569
8105,Q8IX15,PF05920
8106,Q8IXA5,PF00062
8107,Q8IXE1,PF13853
8108,Q8IXH6,PF14839
8109,Q8IXH7,PF04858
8110,Q8IXI1,PF08355
8111,Q8IXI1,PF00071
8112,Q8IXI1,PF08356
8113,Q8IXI2,PF08355
8114,Q8IXI2,PF00071
8115,Q8IXI2,PF08356
8116,Q8IXJ6,PF02146
8117,Q8IXK2,PF00652
8118,Q8IXK2,PF00535
8119,Q8IXL6,PF06702
8120,Q8IXL7,PF01641
8121,Q8IXM3,PF09809
8122,Q8IXQ5,PF01344
8123,Q8IXQ5,PF07707
8124,Q8IXQ5,PF00651
8125,Q8IXQ9,PF06325
8126,Q8IXS8,PF09790
8127,Q8IXV7,PF01344
8128,Q8IXW5,PF04181
8129,Q8IY31,PF14931
8130,Q8IY34,PF00854
8131,Q8IY42,PF15770
8132,Q8IY49,PF03006
8133,Q8IY57,PF00641
8134,Q8IY57,PF17219
8135,Q8IY95,PF14802
8136,Q8IYB1,PF03281
8137,Q8IYB4,PF13432
8138,Q8IYB4,PF13181
8139,Q8IYD1,PF07145
8140,Q8IYD1,PF00009
8141,Q8IYD1,PF03143
8142,Q8IYJ1,PF00168
8143,Q8IYJ1,PF07002
8144,Q8IYJ3,PF00168
8145,Q8IYK2,PF03148
8146,Q8IYK4,PF13704
8147,Q8IYK4,PF01755
8148,Q8IYL3,PF15772
8149,Q8IYL9,PF00001
8150,Q8IYM1,PF00735
8151,Q8IYM9,PF00643
8152,Q8IYM9,PF13445
8153,Q8IYM9,PF00622
8154,Q8IYS1,PF01546
8155,Q8IYS1,PF07687
8156,Q8IYS2,PF10222
8157,Q8IYS5,PF13895
8158,Q8IYT1,PF12480
8159,Q8IYU8,PF13833
8160,Q8IYV9,PF16706
8161,Q8IYV9,PF15005
8162,Q8IYW5,PF14447
8163,Q8IYX1,PF00566
8164,Q8IYX3,PF15774
8165,Q8IYX4,PF00076
8166,Q8IYX4,PF14709
8167,Q8IZ07,PF11904
8168,Q8IZ07,PF13637
8169,Q8IZ13,PF14291
8170,Q8IZ16,PF15775
8171,Q8IZ57,PF14927
8172,Q8IZ81,PF04727
8173,Q8IZA3,PF00538
8174,Q8IZD4,PF16741
8175,Q8IZD4,PF06058
8176,Q8IZF3,PF00002
8177,Q8IZF3,PF01825
8178,Q8IZF4,PF00002
8179,Q8IZF4,PF01825
8180,Q8IZI9,PF15177
8181,Q8IZJ0,PF15177
8182,Q8IZJ6,PF01370
8183,Q8IZK6,PF08016
8184,Q8IZN3,PF01529
8185,Q8IZP0,PF07815
8186,Q8IZP0,PF00018
8187,Q8IZP2,PF18253
8188,Q8IZP2,PF13181
8189,Q8IZT8,PF00685
8190,Q8IZU0,PF04803
8191,Q8IZU3,PF04803
8192,Q8IZV2,PF01284
8193,Q8IZV5,PF00106
8194,Q8J025,PF14921
8195,Q8N0S6,PF13092
8196,Q8N0U4,PF13349
8197,Q8N0U8,PF07884
8198,Q8N0V4,PF13855
8199,Q8N0V4,PF03736
8200,Q8N0V5,PF02485
8201,Q8N0X7,PF06911
8202,Q8N0Y3,PF13853
8203,Q8N0Y5,PF13853
8204,Q8N0Y7,PF00300
8205,Q8N0Z2,PF14705
8206,Q8N0Z6,PF16669
8207,Q8N0Z8,PF01416
8208,Q8N108,PF01448
8209,Q8N108,PF19426
8210,Q8N114,PF13908
8211,Q8N126,PF08205
8212,Q8N126,PF13927
8213,Q8N126,PF07686
8214,Q8N127,PF13853
8215,Q8N130,PF02690
8216,Q8N131,PF05283
8217,Q8N135,PF13855
8218,Q8N135,PF03736
8219,Q8N138,PF04061
8220,Q8N140,PF15412
8221,Q8N140,PF08743
8222,Q8N142,PF00709
8223,Q8N144,PF00029
8224,Q8N145,PF13855
8225,Q8N145,PF03736
8226,Q8N146,PF13853
8227,Q8N148,PF13853
8228,Q8N158,PF01153
8229,Q8N159,PF04768
8230,Q8N162,PF13853
8231,Q8N165,PF00069
8232,Q8N183,PF05071
8233,Q8N1E6,PF12937
8234,Q8N1E6,PF13516
8235,Q8N1N2,PF15675
8236,Q8N1N4,PF00038
8237,Q8N1N4,PF16208
8238,Q8N1Q1,PF00194
8239,Q8N1Q8,PF03061
8240,Q8N239,PF01344
8241,Q8N239,PF07707
8242,Q8N239,PF00651
8243,Q8N257,PF00125
8244,Q8N2A8,PF13091
8245,Q8N2G8,PF03321
8246,Q8N2H4,PF09801
8247,Q8N2H9,PF04710
8248,Q8N2I9,PF00069
8249,Q8N2K0,PF12146
8250,Q8N2K1,PF00179
8251,Q8N2U0,PF04241
8252,Q8N2W9,PF14324
8253,Q8N2W9,PF02891
8254,Q8N2Z9,PF15630
8255,Q8N300,PF15674
8256,Q8N335,PF07479
8257,Q8N335,PF01210
8258,Q8N336,PF04727
8259,Q8N349,PF13853
8260,Q8N357,PF06027
8261,Q8N370,PF07690
8262,Q8N371,PF13621
8263,Q8N387,PF15672
8264,Q8N392,PF00620
8265,Q8N3I7,PF07289
8266,Q8N3J5,PF00481
8267,Q8N3J6,PF08205
8268,Q8N3J6,PF13927
8269,Q8N3J6,PF07686
8270,Q8N3J9,PF00096
8271,Q8N3L3,PF09728
8272,Q8N3R3,PF14688
8273,Q8N3R3,PF14687
8274,Q8N3R9,PF00595
8275,Q8N3R9,PF07653
8276,Q8N3R9,PF02828
8277,Q8N3R9,PF00625
8278,Q8N3R9,PF09060
8279,Q8N3T1,PF00652
8280,Q8N3T1,PF00535
8281,Q8N3Y1,PF00646
8282,Q8N3Y7,PF00106
8283,Q8N3Z3,PF01926
8284,Q8N3Z6,PF00098
8285,Q8N423,PF13895
8286,Q8N427,PF00334
8287,Q8N427,PF00085
8288,Q8N428,PF00652
8289,Q8N428,PF00535
8290,Q8N441,PF07679
8291,Q8N441,PF13927
8292,Q8N465,PF02913
8293,Q8N465,PF01565
8294,Q8N474,PF01759
8295,Q8N474,PF01392
8296,Q8N488,PF00641
8297,Q8N488,PF17219
8298,Q8N490,PF16123
8299,Q8N490,PF00753
8300,Q8N4A0,PF00652
8301,Q8N4A0,PF00535
8302,Q8N4B1,PF00169
8303,Q8N4E7,PF00210
8304,Q8N4F0,PF02886
8305,Q8N4F0,PF01273
8306,Q8N4H5,PF10642
8307,Q8N4J0,PF07942
8308,Q8N4L2,PF09788
8309,Q8N4M1,PF04515
8310,Q8N4N8,PF00225
8311,Q8N4Q1,PF06747
8312,Q8N4S9,PF07303
8313,Q8N4S9,PF01284
8314,Q8N4T4,PF00621
8315,Q8N4T8,PF13561
8316,Q8N4V1,PF10270
8317,Q8N511,PF11712
8318,Q8N539,PF00147
8319,Q8N543,PF10637
8320,Q8N543,PF13661
8321,Q8N554,PF07776
8322,Q8N554,PF00096
8323,Q8N5A5,PF18044
8324,Q8N5A5,PF01585
8325,Q8N5B7,PF03798
8326,Q8N5B7,PF00046
8327,Q8N5C1,PF14798
8328,Q8N5F7,PF15692
8329,Q8N5F7,PF06047
8330,Q8N5I2,PF02752
8331,Q8N5I2,PF00339
8332,Q8N5I3,PF02214
8333,Q8N5J2,PF04424
8334,Q8N5K1,PF09360
8335,Q8N5K1,PF10660
8336,Q8N5M1,PF07542
8337,Q8N5M9,PF07086
8338,Q8N5N7,PF10501
8339,Q8N5P1,PF14608
8340,Q8N5P1,PF18345
8341,Q8N5P1,PF00642
8342,Q8N5S9,PF00069
8343,Q8N5X7,PF01652
8344,Q8N5Y2,PF05712
8345,Q8N5Y2,PF11717
8346,Q8N5Y8,PF00644
8347,Q8N5Y8,PF18084
8348,Q8N5Z0,PF00155
8349,Q8N5Z5,PF02214
8350,Q8N628,PF13853
8351,Q8N661,PF07947
8352,Q8N668,PF17221
8353,Q8N668,PF07258
8354,Q8N682,PF10277
8355,Q8N684,PF00076
8356,Q8N693,PF00046
8357,Q8N695,PF00474
8358,Q8N697,PF00854
8359,Q8N6C8,PF13895
8360,Q8N6D2,PF13639
8361,Q8N6F1,PF00822
8362,Q8N6G5,PF05679
8363,Q8N6H7,PF01412
8364,Q8N6M8,PF00612
8365,Q8N6N3,PF15559
8366,Q8N6Q3,PF00021
8367,Q8N6S4,PF12796
8368,Q8N6S4,PF11904
8369,Q8N6T3,PF01412
8370,Q8N6T7,PF02146
8371,Q8N6U8,PF00001
8372,Q8N720,PF00096
8373,Q8N726,PF07392
8374,Q8N729,PF15180
8375,Q8N7A1,PF13964
8376,Q8N7A1,PF13854
8377,Q8N7A1,PF13418
8378,Q8N7H5,PF03985
8379,Q8N7J2,PF09422
8380,Q8N7W2,PF10523
8381,Q8N865,PF15093
8382,Q8N884,PF03281
8383,Q8N8A6,PF00270
8384,Q8N8A6,PF00271
8385,Q8N8D1,PF16021
8386,Q8N8E2,PF13465
8387,Q8N8E2,PF00096
8388,Q8N8F7,PF15145
8389,Q8N8N0,PF19325
8390,Q8N8N0,PF14634
8391,Q8N8N7,PF00107
8392,Q8N8N7,PF16884
8393,Q8N8Q3,PF04493
8394,Q8N8Q8,PF02096
8395,Q8N8S7,PF08776
